CustomerID,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,BalancePerProduct,AgeBand,TenureBand,ActivityLevel,SalaryPerProduct,BalanceToSalaryRatio,HighValueCustomer,CustomerRiskScore,HasZeroBalance,IsSingleProduct,LogBalance,LogSalary
CUST0480,male,65,6,63268.57,3,1,1,132592.43,0,15817.1425,60+,Long (6+ years),High,33148.1075,0.47716217915171216,1,0.0,0,0,11.05515976584788,11.795042807995069
CUST0481,female,43,9,0.0,3,1,0,134789.2,1,0.0,40-49,Long (6+ years),Medium,33697.3,0.0,1,0.3,1,0,0.0,11.811474774520812
CUST0482,male,39,4,0.0,1,1,0,22001.34,1,0.0,30-39,Medium (3-5 years),Medium,11000.67,0.0,0,0.5,1,1,0.0,9.998904090320606
CUST0483,female,66,9,0.0,2,1,0,129174.21,1,0.0,60+,Long (6+ years),Medium,43058.07,0.0,1,0.3,1,0,0.0,11.768924978855631
CUST0484,female,49,6,0.0,2,1,0,76365.76,1,0.0,40-49,Long (6+ years),Medium,25455.25333333333,0.0,0,0.3,1,0,0.0,11.243302801946454
CUST0485,female,38,9,0.0,4,0,0,114048.22,1,0.0,30-39,Long (6+ years),Low,22809.644,0.0,0,0.3,1,0,0.0,11.644385388583492
CUST0486,male,45,1,0.0,2,1,1,46523.21,0,0.0,40-49,New (0-2 years),High,15507.736666666666,0.0,0,0.3,1,0,0.0,10.747728101248072
CUST0487,female,70,7,10953.7,3,1,0,66276.23,1,2738.425,60+,Long (6+ years),Medium,16569.0575,0.16527093845050558,0,0.3,0,0,9.301523866898778,11.101601678271276
CUST0488,female,60,2,0.0,2,0,1,98875.12,0,0.0,60+,New (0-2 years),Medium,32958.37333333333,0.0,0,0.3,1,0,0.0,11.501623032439428
CUST0489,female,35,7,167859.87,3,0,1,141252.37,0,41964.9675,30-39,Long (6+ years),Medium,35313.0925,1.1883601077977821,1,0.0,0,0,12.030890760513891,11.85831050713116
CUST0490,male,63,3,0.0,3,1,0,87788.37,1,0.0,60+,Medium (3-5 years),Medium,21947.0925,0.0,0,0.3,1,0,0.0,11.382695701678536
CUST0491,female,59,1,184232.56,3,0,0,54950.96,1,46058.14,50-59,New (0-2 years),Low,13737.74,3.352611262637402,1,0.6,0,0,12.123959579476352,10.91421462798546
CUST0492,male,54,9,0.0,1,1,0,133583.98,1,0.0,50-59,Long (6+ years),Medium,66791.99,0.0,1,0.5,1,1,0.0,11.8024931086148
CUST0493,male,55,10,100386.92,4,0,0,121918.36,1,20077.384,50-59,Long (6+ years),Low,24383.672,0.8233878524296715,1,0.3,0,0,11.516797160275788,11.711115121562864
CUST0494,female,39,10,5360.75,2,1,0,27302.89,1,1786.9166666666667,30-39,Long (6+ years),Medium,9100.963333333333,0.1963364927122106,0,0.3,0,0,8.587045693315071,10.214784461864687
CUST0495,male,21,1,153123.7,2,1,0,53830.76,1,51041.23333333334,18-29,New (0-2 years),Medium,17943.586666666666,2.8444862289473725,1,0.8,0,0,11.939007901095536,10.893618906543459
CUST0496,male,65,5,157517.95,1,1,0,113673.52,0,78758.975,60+,Medium (3-5 years),Medium,56836.76,1.3856926776554677,1,0.5,0,1,11.967301047470578,11.641094556119969
CUST0497,female,36,3,0.0,4,1,1,77629.85,0,0.0,30-39,Medium (3-5 years),High,15525.970000000001,0.0,0,0.0,1,0,0.0,11.259720178715023
CUST0498,male,42,5,148763.64,4,1,0,127655.19,1,29752.728000000003,40-49,Medium (3-5 years),Medium,25531.038,1.1653460752666989,1,0.3,0,0,11.910120738732996,11.757095913464163
CUST0499,female,49,5,66021.77,1,1,1,142345.71,0,33010.885,40-49,Medium (3-5 years),High,71172.855,0.46380959559936447,1,0.2,0,1,11.097754961509747,11.866020980391326
CUST0500,male,38,9,0.0,3,0,1,87807.92,0,0.0,30-39,Long (6+ years),Medium,21951.98,0.0,0,0.0,1,0,0.0,11.382918368995863
CUST0501,male,40,1,69611.5,3,1,0,21722.63,1,17402.875,40-49,New (0-2 years),Medium,5430.6575,3.2044138111356157,0,0.6,0,0,11.150699427897925,9.986155887155522
CUST0502,female,64,5,82807.63,2,1,0,83618.94,0,27602.543333333335,60+,Medium (3-5 years),Medium,27872.98,0.9902856902313013,0,0.3,0,0,11.324287561995229,11.334037287378608
CUST0503,female,57,5,144029.18,4,1,1,40977.16,0,28805.836,50-59,Medium (3-5 years),High,8195.432,3.514779092082221,1,0.0,0,0,11.877778139931952,10.620794520833662
CUST0504,female,34,10,176450.83,2,0,1,95678.69,1,58816.94333333333,30-39,Long (6+ years),Medium,31892.896666666667,1.8441827100401347,1,0.2,0,0,12.08080320025961,11.468761329212654
CUST0505,male,59,7,12488.7,3,0,1,48542.01,0,3122.175,50-59,Long (6+ years),Medium,12135.5025,0.2572708202478586,0,0.0,0,0,9.432659583615784,10.790205488070821
CUST0506,female,25,9,83739.25,1,0,0,110535.87,1,41869.625,18-29,Long (6+ years),Low,55267.935,0.757568492757213,0,0.7,0,1,11.335475024999774,11.613104409444476
CUST0507,female,18,2,0.0,2,0,1,22878.39,0,0.0,18-29,New (0-2 years),Medium,7626.13,0.0,0,0.5,1,0,0.0,10.037991784299168
CUST0508,female,65,1,0.0,1,0,1,147456.62,0,0.0,60+,New (0-2 years),Medium,73728.31,0.0,1,0.5,1,1,0.0,11.90129609144323
CUST0509,female,30,5,0.0,3,1,0,143687.46,0,0.0,30-39,Medium (3-5 years),Medium,35921.865,0.0,1,0.5,1,0,0.0,11.875402762648942
CUST0510,female,34,9,0.0,3,0,0,48847.06,1,0.0,30-39,Long (6+ years),Low,12211.765,0.0,0,0.5,1,0,0.0,10.796469943273937
CUST0511,female,33,9,0.0,4,1,0,80457.18,0,0.0,30-39,Long (6+ years),Medium,16091.435999999998,0.0,0,0.5,1,0,0.0,11.295492825312573
CUST0512,female,58,6,26349.9,1,0,1,86373.03,0,13174.95,50-59,Long (6+ years),Medium,43186.515,0.30506739120543525,0,0.2,0,1,10.179257708983942,11.36644233090561
CUST0513,male,58,3,3660.17,2,0,1,22016.08,0,1220.0566666666666,50-59,Medium (3-5 years),Medium,7338.693333333334,0.16624229916046995,0,0.0,0,0,8.20553804744231,9.99957379476246
CUST0514,female,19,8,175592.74,3,0,1,145848.56,1,43898.185,18-29,Long (6+ years),Medium,36462.14,1.203930543225499,1,0.2,0,0,12.075928310344972,11.890330958493237
CUST0515,male,66,2,0.0,2,0,1,149633.71,0,0.0,60+,New (0-2 years),Medium,49877.90333333333,0.0,1,0.3,1,0,0.0,11.915952336326912
CUST0516,male,46,3,44802.15,2,1,1,28932.78,0,14934.050000000001,40-49,Medium (3-5 years),High,9644.26,1.5484375010800526,0,0.0,0,0,10.710033728431268,10.27276504964919
CUST0517,female,69,10,70639.04,3,1,0,128077.8,0,17659.76,60+,Long (6+ years),Medium,32019.45,0.5515279655961798,1,0.3,0,0,11.165352401529097,11.760400978482421
CUST0519,male,54,7,135817.21,1,0,0,46941.5,1,67908.605,50-59,Long (6+ years),Low,23470.75,2.893267508121638,1,0.5,0,1,11.819072579373161,10.756678727466966
CUST0520,male,24,9,70045.57,1,1,0,53570.03,1,35022.785,18-29,Long (6+ years),Medium,26785.015,1.3075270346678047,0,0.7,0,1,11.156915585541345,10.888763715869558
CUST0521,male,38,10,0.0,1,1,1,40341.97,1,0.0,30-39,Long (6+ years),High,20170.985,0.0,0,0.2,1,1,0.0,10.605172432992424
CUST0522,male,30,6,77856.19,3,0,1,97970.27,0,19464.0475,30-39,Long (6+ years),Medium,24492.5675,0.7946838904915696,0,0.2,0,0,11.262631530094472,11.492429551406653
CUST0523,male,47,10,0.0,4,0,1,110500.3,1,0.0,40-49,Long (6+ years),Medium,22100.06,0.0,0,0.0,1,0,0.0,11.612782564576623
CUST0524,male,43,7,132242.64,1,1,1,110006.66,1,66121.32,40-49,Long (6+ years),High,55003.33,1.202122106769656,1,0.2,0,1,11.79240125782691,11.60830527871369
CUST0525,male,55,3,0.0,2,0,1,44820.46,0,0.0,50-59,Medium (3-5 years),Medium,14940.153333333334,0.0,0,0.0,1,0,0.0,10.710442321567792
CUST0526,male,30,4,164929.71,3,0,0,126814.23,0,41232.4275,30-39,Medium (3-5 years),Low,31703.5575,1.3005512823656906,1,0.5,0,0,12.013280725289539,11.750486424182679
CUST0527,male,23,8,0.0,4,1,0,76205.01,1,0.0,18-29,Long (6+ years),Medium,15241.001999999999,0.0,0,0.5,1,0,0.0,11.241195609955628
CUST0528,female,39,6,83632.95,3,0,0,101905.18,0,20908.2375,30-39,Long (6+ years),Low,25476.295,0.8206857523263065,0,0.3,0,0,11.334204817114781,11.531807865065636
CUST0529,male,65,6,86368.0,3,1,1,115709.75,0,21592.0,60+,Long (6+ years),High,28927.4375,0.746412930518556,1,0.0,0,0,11.366384094113059,11.658848821570922
CUST0530,male,30,6,19771.16,3,0,1,111888.92,0,4942.79,30-39,Long (6+ years),Medium,27972.23,0.1767018869975061,0,0.2,0,0,9.892030166645776,11.625270809813577
CUST0531,female,44,4,0.0,3,0,1,107653.65,1,0.0,40-49,Medium (3-5 years),Medium,26913.4125,0.0,0,0.0,1,0,0.0,11.586683697400714
CUST0532,female,44,3,114661.3,1,0,0,144950.72,0,57330.65,40-49,Medium (3-5 years),Low,72475.36,0.7910309722437237,1,0.5,0,1,11.649746565566963,11.884156000440145
CUST0533,female,38,3,81796.35,3,1,1,60585.53,0,20449.0875,30-39,Medium (3-5 years),High,15146.3825,1.3500748433686498,0,0.0,0,0,11.312000125978054,11.011827870122438
CUST0534,female,48,8,125124.87,4,1,0,128825.55,0,25024.974,40-49,Long (6+ years),Medium,25765.11,0.9712661714530118,1,0.3,0,0,11.737075469640303,11.766222204950164
CUST0535,male,52,3,0.0,1,1,0,95523.55,0,0.0,50-59,Medium (3-5 years),Medium,47761.775,0.0,0,0.5,1,1,0.0,11.467138561495316
CUST0536,male,36,2,0.0,1,1,1,97590.74,0,0.0,30-39,New (0-2 years),High,48795.37,0.0,0,0.5,1,1,0.0,11.488548137672225
CUST0537,female,63,2,0.0,3,0,0,149432.04,0,0.0,60+,New (0-2 years),Low,37358.01,0.0,1,0.6,1,0,0.0,11.914603678502269
CUST0538,male,21,6,161078.4,2,0,1,26935.24,0,53692.799999999996,18-29,Long (6+ years),Medium,8978.413333333334,5.97998829829256,1,0.2,0,0,11.98965269010124,10.201227870810127
CUST0539,male,35,7,172864.64,3,0,0,102113.66,1,43216.16,30-39,Long (6+ years),Low,25528.415,1.6928484117755473,1,0.3,0,0,12.060269924334238,11.533851578566319
CUST0540,female,42,9,14890.33,3,0,1,125333.62,0,3722.5825,40-49,Long (6+ years),Medium,31333.405,0.1188046048250675,1,0.0,0,0,9.60853444338152,11.738742399608673
CUST0541,female,57,6,0.0,1,0,1,42064.7,1,0.0,50-59,Long (6+ years),Medium,21032.35,0.0,0,0.2,1,1,0.0,10.64698796075933
CUST0542,female,65,1,0.0,2,1,1,124365.42,0,0.0,60+,New (0-2 years),High,41455.14,0.0,1,0.3,1,0,0.0,11.730987487156701
CUST0543,male,20,8,0.0,1,1,0,128392.95,1,0.0,18-29,Long (6+ years),Medium,64196.475,0.0,1,0.7,1,1,0.0,11.76285855074783
CUST0544,male,43,8,0.0,2,1,1,28648.59,1,0.0,40-49,Long (6+ years),High,9549.53,0.0,0,0.0,1,0,0.0,10.262894411394763
CUST0545,male,34,4,176313.63,2,1,0,47460.14,0,58771.21,30-39,Medium (3-5 years),Medium,15820.046666666667,3.714905078133395,1,0.5,0,0,12.080025348493782,10.767666549928833
CUST0546,male,64,8,0.0,3,1,1,124343.24,0,0.0,60+,Long (6+ years),High,31085.81,0.0,1,0.0,1,0,0.0,11.73080912729019
CUST0547,female,37,5,0.0,3,0,0,80451.24,0,0.0,30-39,Medium (3-5 years),Low,20112.81,0.0,0,0.3,1,0,0.0,11.295418995413891
CUST0548,male,47,4,0.0,3,1,0,107010.12,0,0.0,40-49,Medium (3-5 years),Medium,26752.53,0.0,0,0.3,1,0,0.0,11.580688033277836
CUST0549,male,46,3,110823.55,2,0,1,41855.36,0,36941.183333333334,40-49,Medium (3-5 years),Medium,13951.786666666667,2.647711124426491,1,0.0,0,0,11.615703599149338,10.641999035697314
CUST0550,female,67,6,188534.31,4,0,0,88884.56,0,37706.862,60+,Long (6+ years),Low,17776.912,2.1210904223363167,1,0.3,0,0,12.14704058928273,11.395104978612576
CUST0551,female,57,8,88508.36,3,1,0,62413.01,1,22127.09,50-59,Long (6+ years),Medium,15603.2525,1.4180848178157435,0,0.3,0,0,11.390863588115405,11.041545048387619
CUST0552,female,47,8,0.0,4,0,1,107619.25,1,0.0,40-49,Long (6+ years),Medium,21523.85,0.0,0,0.0,1,0,0.0,11.586364106029004
CUST0553,male,54,10,0.0,2,1,1,132405.66,1,0.0,50-59,Long (6+ years),High,44135.22,0.0,1,0.0,1,0,0.0,11.793633223334739
CUST0554,female,40,6,0.0,3,1,1,83351.0,1,0.0,40-49,Long (6+ years),High,20837.75,0.0,0,0.0,1,0,0.0,11.33082788309202
CUST0555,male,55,10,101596.24,4,0,1,55573.25,0,20319.248,50-59,Long (6+ years),Medium,11114.65,1.8281171585761393,0,0.0,0,0,11.528771648403202,10.925475243464682
CUST0556,female,34,1,0.0,2,0,0,27407.23,1,0.0,30-39,New (0-2 years),Low,9135.743333333334,0.0,0,0.8,1,0,0.0,10.218598612239141
CUST0557,female,26,6,145276.21,2,0,1,121016.41,0,48425.40333333333,18-29,Long (6+ years),Medium,40338.80333333334,1.2004571077830866,1,0.2,0,0,11.88639898935556,11.703689698526047
CUST0558,male,32,7,0.0,4,0,1,68290.74,1,0.0,30-39,Long (6+ years),Medium,13658.148000000001,0.0,0,0.2,1,0,0.0,11.131544101202948
CUST0559,female,35,9,99021.25,2,0,1,66982.49,0,33007.083333333336,30-39,Long (6+ years),Medium,22327.49666666667,1.4782933824439424,0,0.0,0,0,11.503099851339543,11.112201450096773
CUST0560,female,35,7,0.0,1,1,1,137428.74,0,0.0,30-39,Long (6+ years),High,68714.37,0.0,1,0.2,1,1,0.0,11.830868083674883
CUST0561,female,66,5,0.0,1,1,1,133048.79,0,0.0,60+,Medium (3-5 years),High,66524.395,0.0,1,0.2,1,1,0.0,11.798478698050587
CUST0562,male,56,6,75062.48,3,1,0,94214.06,1,18765.62,50-59,Long (6+ years),Medium,23553.515,0.796714240801842,0,0.3,0,0,11.226089434523958,11.453335320397656
CUST0563,female,47,3,0.0,2,1,1,57141.98,0,0.0,40-49,Medium (3-5 years),High,19047.326666666668,0.0,0,0.0,1,0,0.0,10.953311827032495
CUST0564,male,25,7,0.0,2,1,1,123705.19,1,0.0,18-29,Long (6+ years),High,41235.06333333333,0.0,1,0.2,1,0,0.0,11.72566459754897
CUST0565,female,29,1,0.0,3,0,1,148507.81,1,0.0,18-29,New (0-2 years),Medium,37126.9525,0.0,1,0.5,1,0,0.0,11.908399562064465
CUST0566,female,48,5,0.0,3,1,1,20084.94,0,0.0,40-49,Medium (3-5 years),High,5021.235,0.0,0,0.0,1,0,0.0,9.90777534679359
CUST0567,female,67,1,0.0,1,1,1,79582.07,1,0.0,60+,New (0-2 years),High,39791.035,0.0,0,0.5,1,1,0.0,11.28455666076887
CUST0568,female,34,8,97739.97,3,0,0,57889.92,1,24434.9925,30-39,Long (6+ years),Low,14472.48,1.6883471535777979,0,0.5,0,0,11.49007609506383,10.966315829156134
CUST0569,female,43,7,2280.61,1,0,1,99982.97,0,1140.305,40-49,Long (6+ years),Medium,49991.485,0.022809756403951553,0,0.2,0,1,7.732636613099572,11.51276515212081
CUST0570,female,34,7,187099.25,1,1,1,81839.42,0,93549.625,30-39,Long (6+ years),High,40919.71,2.2861472362922868,1,0.4,0,1,12.139399848445148,11.312526532577149
CUST0571,male,47,5,0.0,4,0,1,107104.23,0,0.0,40-49,Medium (3-5 years),Medium,21420.845999999998,0.0,0,0.0,1,0,0.0,11.581567088110035
CUST0573,female,18,3,150993.08,1,1,0,80538.73,0,75496.54,18-29,Medium (3-5 years),Medium,40269.365,1.8747651624856452,1,0.7,0,1,11.9249959097305,11.296505882028333
CUST0574,female,25,8,184551.13,1,0,1,45979.37,1,92275.565,18-29,Long (6+ years),Medium,22989.685,4.013693887195775,1,0.4,0,1,12.125687249979187,10.735969845261742
CUST0575,male,56,1,6708.0,1,0,0,128558.57,0,3354.0,50-59,New (0-2 years),Low,64279.285,0.052178145897656625,1,0.8,0,1,8.811205187562887,11.764147655664045
CUST0576,female,39,2,0.0,4,0,1,31381.33,0,0.0,30-39,New (0-2 years),Medium,6276.2660000000005,0.0,0,0.3,1,0,0.0,10.354000274645907
CUST0577,female,68,8,0.0,2,0,1,141316.66,1,0.0,60+,Long (6+ years),Medium,47105.55333333334,0.0,1,0.0,1,0,0.0,11.85876554317013
CUST0578,female,34,6,136021.49,4,1,1,143130.99,0,27204.298,30-39,Long (6+ years),High,28626.197999999997,0.9503220768466923,1,0.2,0,0,11.820575518693525,11.871522490526031
CUST0579,male,21,6,0.0,4,1,0,21336.98,1,0.0,18-29,Long (6+ years),Medium,4267.396,0.0,0,0.5,1,0,0.0,9.968243862456001
CUST0580,female,58,4,124915.22,3,1,1,64196.34,0,31228.805,50-59,Medium (3-5 years),High,16049.085,1.9458005580916593,1,0.0,0,0,11.735398551573196,11.069717055797874
CUST0581,female,45,1,18708.95,4,0,0,148029.95,0,3741.79,40-49,New (0-2 years),Low,29605.99,0.1263853944056969,1,0.6,0,0,9.836810746896846,11.905176652504995
CUST0582,male,67,4,0.0,1,0,1,112317.24,1,0.0,60+,Medium (3-5 years),Medium,56158.62,0.0,0,0.2,1,1,0.0,11.6290915496212
CUST0583,female,31,9,0.0,2,1,1,27812.53,0,0.0,30-39,Long (6+ years),High,9270.843333333332,0.0,0,0.2,1,0,0.0,10.23327787193073
CUST0584,male,37,8,0.0,4,0,0,118416.25,1,0.0,30-39,Long (6+ years),Low,23683.25,0.0,1,0.3,1,0,0.0,11.681969683387479
CUST0585,female,32,3,0.0,4,1,0,83351.0,0,0.0,30-39,Medium (3-5 years),Medium,16670.2,0.0,0,0.5,1,0,0.0,11.33082788309202
CUST0586,female,37,7,59719.4,3,1,0,77207.55,0,14929.85,30-39,Long (6+ years),Medium,19301.8875,0.7734816934134885,0,0.3,0,0,10.99742894955434,11.254265481175732
CUST0587,female,20,10,6708.0,1,1,1,42534.6,0,3354.0,18-29,Long (6+ years),High,21267.3,0.15770319450060655,0,0.4,0,1,8.811205187562887,10.658096651340824
CUST0588,female,69,6,136748.48,2,1,1,115404.81,0,45582.82666666667,60+,Long (6+ years),High,38468.27,1.1849358364193276,1,0.0,0,0,11.825905917717582,11.656209978409239
CUST0589,female,41,9,78633.93,1,0,1,48328.13,1,39316.965,40-49,Long (6+ years),Medium,24164.065,1.6270503938308014,0,0.2,0,1,11.272571281735582,10.785789763435641
CUST0590,male,44,2,0.0,2,1,0,110959.69,1,0.0,40-49,New (0-2 years),Medium,36986.56333333333,0.0,0,0.6,1,0,0.0,11.61693127342648
CUST0591,male,27,9,188589.18,3,0,0,121398.48,1,47147.295,18-29,Long (6+ years),Low,30349.62,1.5534595370589726,1,0.5,0,0,12.147331579957411,11.70684187423757
CUST0592,male,70,7,0.0,1,1,0,49415.78,1,0.0,60+,Long (6+ years),Medium,24707.89,0.0,0,0.5,1,1,0.0,10.808045321612504
CUST0593,male,19,1,0.0,2,0,1,48998.07,0,0.0,18-29,New (0-2 years),Medium,16332.69,0.0,0,0.5,1,0,0.0,10.799556597320812
CUST0594,female,30,0,0.0,1,1,1,147863.74,1,0.0,30-39,New (0-2 years),High,73931.87,0.0,1,0.7,1,1,0.0,11.904053215948814
CUST0595,female,48,10,0.0,2,0,0,26859.48,1,0.0,40-49,Long (6+ years),Low,8953.16,0.0,0,0.3,1,0,0.0,10.19841134035687
CUST0596,male,39,8,0.0,1,0,0,109539.13,1,0.0,30-39,Long (6+ years),Low,54769.565,0.0,0,0.5,1,1,0.0,11.604046245118093
CUST0597,female,32,1,0.0,1,1,1,40579.51,1,0.0,30-39,New (0-2 years),High,20289.755,0.0,0,0.7,1,1,0.0,10.611043181068204
CUST0598,female,43,1,167083.6,2,0,1,93539.46,0,55694.53333333333,40-49,New (0-2 years),Medium,31179.820000000003,1.7862174293348567,1,0.3,0,0,12.026255549953452,11.44614934895006
CUST0599,female,25,6,0.0,1,0,0,46552.08,1,0.0,18-29,Long (6+ years),Low,23276.04,0.0,0,0.7,1,1,0.0,10.748348445929913
CUST0600,male,22,6,0.0,1,1,1,141824.16,1,0.0,18-29,Long (6+ years),High,70912.08,0.0,1,0.4,1,1,0.0,11.862350310345022
CUST0601,male,23,6,131177.87,2,1,0,140653.24,0,43725.956666666665,18-29,Long (6+ years),Medium,46884.41333333333,0.9326264888993038,1,0.5,0,0,11.78431709069262,11.854059959215496
CUST0602,female,24,20,0.0,3,0,1,110133.57,0,0.0,18-29,Long (6+ years),Medium,27533.3925,0.0,0,0.2,1,0,0.0,11.609458260711367
CUST0603,male,37,4,136589.25,4,1,1,61554.77,0,27317.85,30-39,Medium (3-5 years),High,12310.954,2.218951204736778,1,0.0,0,0,11.824740847290306,11.027698872141645
CUST0604,female,24,2,22068.99,4,0,1,107856.98,0,4413.798000000001,18-29,New (0-2 years),Medium,21571.396,0.20461156420693213,0,0.5,0,0,10.001974046146918,11.588570640735131
CUST0605,male,65,4,111709.27,4,1,1,40316.88,0,22341.854,60+,Medium (3-5 years),High,8063.375999999999,2.770712894626404,1,0.0,0,0,11.623663923534492,10.604550321997827
CUST0606,female,49,2,111851.06,4,1,0,115093.23,0,22370.212,40-49,New (0-2 years),Medium,23018.646,0.9718216108661573,1,0.6,0,0,11.624932384272144,11.653506463131947
CUST0607,female,62,2,177350.17,4,0,0,102603.87,0,35470.034,60+,New (0-2 years),Low,20520.773999999998,1.7284771180939074,1,0.6,0,0,12.085887057304337,11.538640676479277
CUST0608,female,52,10,63650.34,1,0,0,71769.61,1,31825.17,50-59,Long (6+ years),Low,35884.805,0.8868580049688862,0,0.5,0,1,11.061175656395529,11.181230339760996
CUST0609,female,62,7,166753.01,4,1,0,76069.22,1,33350.602,60+,Long (6+ years),Medium,15213.844000000001,2.192093173912209,1,0.3,0,0,12.024275011464734,11.239412140060255
CUST0610,female,40,6,50982.68,3,1,1,86832.41,0,12745.67,40-49,Long (6+ years),High,21708.1025,0.5871320727816631,0,0.0,0,0,10.839260860495537,11.371746734424526
CUST0611,female,37,6,0.0,3,0,1,20829.28,0,0.0,30-39,Long (6+ years),Medium,5207.32,0.0,0,0.0,1,0,0.0,9.944162976315416
CUST0612,female,21,4,0.0,1,1,1,126655.49,0,0.0,18-29,Medium (3-5 years),High,63327.745,0.0,1,0.4,1,1,0.0,11.749233897701595
CUST0613,female,18,4,0.0,3,0,0,121424.6,0,0.0,18-29,Medium (3-5 years),Low,30356.15,0.0,1,0.5,1,0,0.0,11.707057008523542
CUST0614,female,43,7,92470.51,1,0,0,45752.42,1,46235.255,40-49,Long (6+ years),Low,22876.21,2.0210622506470552,0,0.5,0,1,11.434655876058775,10.73102182200808
CUST0615,female,64,5,62136.07,3,1,0,40829.33,1,15534.0175,60+,Medium (3-5 years),Medium,10207.3325,1.5218116042657504,0,0.3,0,0,11.03709803024219,10.617180466573393
CUST0616,female,65,9,159645.0,1,1,1,64270.83,0,79822.5,60+,Long (6+ years),High,32135.415,2.4839031345458813,1,0.2,0,1,11.98071414302166,11.070876711586852
CUST0617,male,42,3,120887.44,2,0,0,23082.01,0,40295.81333333333,40-49,Medium (3-5 years),Low,7694.003333333333,5.237074367684285,1,0.3,0,0,11.702623415819618,10.046852128063156
CUST0618,male,62,7,27956.45,2,1,1,140440.29,0,9318.816666666668,60+,Long (6+ years),High,46813.43,0.19906147259114465,1,0.0,0,0,10.238438990471879,11.852544815657444
CUST0619,male,28,1,0.0,1,0,1,143078.28,0,0.0,18-29,New (0-2 years),Medium,71539.14,0.0,1,0.7,1,1,0.0,11.871154161210447
CUST0620,female,60,10,0.0,4,0,1,90745.83,1,0.0,60+,Long (6+ years),Medium,18149.166,0.0,0,0.0,1,0,0.0,11.415828820387514
CUST0621,male,44,8,0.0,3,1,0,26574.5,1,0.0,40-49,Long (6+ years),Medium,6643.625,0.0,0,0.3,1,0,0.0,10.187745017708602
CUST0622,male,60,20,0.0,4,1,0,31386.87,1,0.0,60+,Long (6+ years),Medium,6277.374,0.0,0,0.3,1,0,0.0,10.354176791528579
CUST0623,male,53,6,68153.4,1,1,0,47446.37,1,34076.7,50-59,Long (6+ years),Medium,23723.185,1.4363999521996687,0,0.5,0,1,11.129530998503498,10.767376375736939
CUST0624,male,62,4,0.0,1,0,0,71294.4,1,0.0,60+,Medium (3-5 years),Low,35647.2,0.0,0,0.5,1,1,0.0,11.1745870881921
CUST0625,female,36,10,0.0,3,0,1,91163.93,0,0.0,30-39,Long (6+ years),Medium,22790.9825,0.0,0,0.0,1,0,0.0,11.420425562634476
CUST0626,female,53,2,82282.66,2,0,1,24507.45,0,27427.553333333333,50-59,New (0-2 years),Medium,8169.150000000001,3.3573179862455604,0,0.3,0,0,11.3179278250333,10.106773235028372
CUST0627,female,40,2,39493.63,2,0,1,135191.19,0,13164.543333333333,40-49,New (0-2 years),Medium,45063.73,0.2921295231625436,1,0.3,0,0,10.583919992280173,11.814452674650276
CUST0628,male,53,9,0.0,2,1,1,107409.9,0,0.0,50-59,Long (6+ years),High,35803.299999999996,0.0,0,0.0,1,0,0.0,11.584416945665078
CUST0629,male,26,4,0.0,4,0,1,89569.8,1,0.0,18-29,Medium (3-5 years),Medium,17913.96,0.0,0,0.2,1,0,0.0,11.402784652991262
CUST0630,female,21,2,0.0,2,0,0,35246.42,1,0.0,18-29,New (0-2 years),Low,11748.806666666665,0.0,0,0.8,1,0,0.0,10.470147614072426
CUST0631,male,48,3,0.0,3,0,0,80798.56,0,0.0,40-49,Medium (3-5 years),Low,20199.64,0.0,0,0.3,1,0,0.0,11.299726798949806
CUST0633,female,70,8,0.0,1,1,0,22106.05,1,0.0,60+,Long (6+ years),Medium,11053.025,0.0,0,0.5,1,1,0.0,10.003651841159606
CUST0634,female,48,1,178092.76,4,0,0,47341.41,0,35618.552,40-49,New (0-2 years),Low,9468.282000000001,3.7618017333718328,1,0.6,0,0,12.090065432167611,10.765161790094961
CUST0635,male,19,10,173246.91,3,1,0,147289.7,0,43311.7275,18-29,Long (6+ years),Medium,36822.425,1.1762243644710766,1,0.5,0,0,12.062478853487322,11.90016346400132
CUST0636,male,62,3,65541.55,3,0,1,98409.52,0,16385.3875,60+,Medium (3-5 years),Medium,24602.38,0.6660014600065115,0,0.0,0,0,11.090454829033309,11.496902987894924
CUST0637,female,47,4,0.0,4,0,1,110006.06,0,0.0,40-49,Medium (3-5 years),Medium,22001.212,0.0,0,0.0,1,0,0.0,11.60829982453317
CUST0638,male,30,8,149668.58,3,0,1,37026.59,0,37417.145,30-39,Long (6+ years),Medium,9256.6475,4.0420826740276645,1,0.2,0,0,11.916185343345674,10.51941858942406
CUST0639,male,37,2,0.0,4,1,1,82208.69,0,0.0,30-39,New (0-2 years),High,16441.738,0.0,0,0.3,1,0,0.0,11.31702845730827
CUST0640,female,57,9,0.0,2,1,0,53616.91,1,0.0,50-59,Long (6+ years),Medium,17872.303333333333,0.0,0,0.3,1,0,0.0,10.889638433037003
CUST0641,male,19,1,134896.58,4,1,0,102343.53,0,26979.316,18-29,New (0-2 years),Medium,20468.706,1.3180634079808662,1,0.8,0,0,11.812271102820704,11.536100145596766
CUST0642,female,19,5,0.0,3,1,0,29021.23,1,0.0,18-29,Medium (3-5 years),Medium,7255.3075,0.0,0,0.5,1,0,0.0,10.275817367042032
